X,Y,R,G,B
55,10,29,251,241
56,10,29,253,237
57,10,29,0,238
58,10,32,252,242
59,10,32,253,244
60,10,28,253,244
61,10,28,0,240
62,10,25,252,240
63,10,26,252,239
64,10,25,251,240
65,10,26,253,242
66,10,26,252,243
67,10,27,252,243
68,10,25,252,243
69,10,22,252,243
70,10,22,253,239
71,10,24,252,243
72,10,22,251,243
73,10,22,251,246
74,10,22,249,244
75,10,22,252,246
76,10,19,252,241
77,10,16,253,242
78,10,22,253,242
79,10,19,252,243
80,10,22,251,244
81,10,20,252,242
82,10,13,253,242
83,10,17,251,243
84,10,17,251,242
85,10,19,249,241
86,10,15,253,241
87,10,13,253,245
88,10,14,252,242
89,10,15,252,246
90,10,17,251,248
91,10,14,251,248
92,10,11,254,246
93,10,10,0,246
94,10,11,254,246
95,10,14,255,248
96,10,13,255,245
97,10,8,254,245
98,10,12,254,247
99,10,7,254,250
100,10,10,252,251
101,10,12,252,250
102,10,10,0,249
103,10,10,0,247
104,10,8,255,247
105,10,7,0,246
106,10,6,251,249
107,10,7,254,249
108,10,3,0,248
109,10,1,1,248
110,10,2,254,252
111,10,2,253,250
112,10,1,254,250
113,10,4,0,252
114,10,0,255,249
115,10,0,254,252
116,10,253,0,252
117,10,255,0,251
118,10,1,252,0
119,10,247,1,252
0,11,49,9,231
1,11,51,8,238
2,11,49,13,227
3,11,52,10,231
4,11,48,10,230
5,11,48,8,232
6,11,47,10,232
7,11,48,8,233
8,11,48,9,232
9,11,46,9,231
10,11,46,11,232
11,11,45,9,233
12,11,47,9,234
13,11,46,9,230
14,11,46,9,225
15,11,51,9,231
16,11,48,7,230
17,11,44,8,228
18,11,39,7,227
19,11,46,4,229
20,11,44,3,227
21,11,37,2,229
22,11,35,4,228
23,11,38,3,229
24,11,42,1,229
25,11,37,1,233
26,11,34,1,234
27,11,28,6,232
28,11,33,2,233
29,11,34,2,236
30,11,35,1,231
31,11,33,0,235
32,11,28,0,233
33,11,25,254,233
34,11,30,255,235
35,11,27,254,235
36,11,27,255,239
37,11,31,255,238
38,11,31,255,235
39,11,34,255,236
40,11,26,255,233
41,11,31,254,233
42,11,28,254,231
43,11,27,254,236
44,11,27,253,233
45,11,27,253,232
46,11,27,252,234
47,11,26,253,234
48,11,30,251,236
49,11,30,251,235
50,11,32,253,238
51,11,36,255,241
52,11,37,255,241
53,11,38,254,241
54,11,33,255,238
55,11,31,254,236
56,11,32,253,239
57,11,30,255,240
58,11,29,252,246
59,11,31,254,242
60,11,28,253,243
61,11,29,252,243
62,11,28,250,242
63,11,27,251,241
64,11,25,252,241
65,11,25,253,239
66,11,29,251,243
67,11,29,251,247
68,11,24,252,242
69,11,24,250,244
70,11,23,252,242
71,11,25,251,244
72,11,25,250,244
73,11,24,251,246
74,11,21,250,246
75,11,17,252,243
76,11,25,251,244
