X,Y,R,G,B
35,9,34,255,237
36,9,34,0,238
37,9,28,1,239
38,9,36,0,235
39,9,32,255,237
40,9,37,255,236
41,9,34,1,238
42,9,29,2,237
43,9,33,3,240
44,9,33,255,239
45,9,33,1,238
46,9,28,255,237
47,9,29,0,238
48,9,26,1,235
49,9,25,0,234
50,9,30,255,237
51,9,28,0,236
52,9,27,1,238
53,9,30,2,239
54,9,31,3,239
55,9,32,2,243
56,9,32,2,242
57,9,35,2,243
58,9,28,5,242
59,9,33,3,247
60,9,29,5,241
61,9,27,5,241
62,9,24,3,240
63,9,31,2,243
64,9,29,3,243
65,9,25,2,248
66,9,29,2,243
67,9,27,5,242
68,9,32,5,244
69,9,24,7,242
70,9,25,2,243
71,9,24,4,242
72,9,21,6,245
73,9,27,3,243
74,9,23,4,245
75,9,20,4,242
76,9,24,2,246
77,9,17,4,244
78,9,25,4,244
79,9,24,3,242
80,9,17,5,244
81,9,18,5,243
82,9,18,2,242
83,9,19,3,242
84,9,18,3,244
85,9,19,2,243
86,9,18,3,242
87,9,18,2,247
88,9,16,3,244
89,9,14,5,244
90,9,12,5,242
91,9,13,4,246
92,9,15,5,249
93,9,14,5,246
94,9,13,2,248
95,9,16,5,246
96,9,15,2,248
97,9,12,4,249
98,9,13,3,249
99,9,7,2,247
100,9,10,5,243
101,9,14,3,249
102,9,13,2,249
103,9,14,2,249
104,9,7,1,251
105,9,12,0,250
106,9,7,3,251
107,9,10,2,251
108,9,7,2,249
109,9,8,1,251
110,9,6,2,251
111,9,8,1,253
112,9,3,1,245
113,9,255,0,252
114,9,2,1,254
115,9,0,255,0
116,9,255,0,253
117,9,253,0,1
118,9,0,255,2
119,9,253,1,0
0,10,59,6,237
1,10,54,5,240
2,10,54,9,233
3,10,55,8,235
4,10,56,7,234
5,10,54,5,236
6,10,53,7,235
7,10,54,8,237
8,10,50,6,235
9,10,52,5,236
10,10,50,7,240
11,10,52,3,239
12,10,51,5,236
13,10,53,3,235
14,10,48,3,232
15,10,51,4,232
16,10,51,5,233
17,10,47,1,234
18,10,51,1,234
19,10,49,254,233
20,10,45,255,234
21,10,44,254,234
22,10,39,2,231
23,10,38,1,232
24,10,41,254,235
25,10,40,0,235
26,10,38,255,236
27,10,39,1,237
28,10,35,2,238
29,10,36,1,242
30,10,34,1,237
31,10,34,254,240
32,10,34,0,237
33,10,33,255,238
34,10,32,1,236
35,10,34,253,235
36,10,31,0,239
37,10,33,255,241
38,10,34,255,241
39,10,35,1,238
40,10,31,0,237
41,10,33,0,238
42,10,34,3,235
43,10,31,2,237
44,10,33,255,238
45,10,32,0,235
46,10,29,1,238
47,10,33,0,236
48,10,30,254,234
49,10,30,255,236
50,10,33,255,239
51,10,31,1,239
52,10,28,4,238
53,10,36,4,241
54,10,33,2,238
55,10,31,1,244
56,10,30,2,239
57,10,35,4,243
58,10,27,5,241
59,10,32,5,243
60,10,34,2,246
61,10,28,7,242
62,10,25,6,240
63,10,28,3,240
64,10,30,2,239
65,10,28,5,241
66,10,24,5,243
67,10,27,5,245
68,10,31,2,244
69,10,27,3,243
70,10,26,6,242
71,10,28,4,244
72,10,24,4,243
73,10,24,3,244
74,10,24,2,247
75,10,21,4,244
76,10,24,4,242
77,10,20,5,242
78,10,26,4,244
79,10,20,4,246
80,10,21,4,244
81,10,25,1,245
82,10,18,4,241
83,10,17,3,244
84,10,20,2,244
85,10,20,1,241
86,10,14,4,242
87,10,15,3,246
88,10,17,3,245
89,10,15,4,246
90,10,20,2,250
91,10,18,2,249
92,10,13,3,246
93,10,12,5,246
94,10,10,5,245
95,10,16,3,251
96,10,14,3,245
97,10,13,3,246
98,10,14,3,247
99,10,9,4,248
100,10,11,5,249
101,10,13,1,252
102,10,11,5,250
103,10,14,4,250
104,10,10,3,249
105,10,12,1,249
106,10,7,0,251
107,10,7,1,252
108,10,8,2,251
109,10,6,3,253
110,10,11,1,253
111,10,3,1,249
112,10,4,2,250
113,10,3,1,0
114,10,4,1,252
115,10,2,255,1
116,10,255,3,253
117,10,1,0,0
118,10,255,254,1
119,10,253,0,0
0,11,54,7,236
1,11,53,6,237
2,11,55,10,234
3,11,54,7,237
4,11,53,7,236
5,11,54,6,237
6,11,53,8,234
7,11,50,5,234
8,11,51,7,236
9,11,53,4,236
10,11,48,8,237
11,11,50,6,241
12,11,49,7,235
13,11,51,6,234
14,11,52,7,232
15,11,51,4,238
16,11,50,5,235
17,11,50,5,232
18,11,50,4,233
19,11,47,0,236
20,11,47,255,232
21,11,43,255,233
22,11,42,1,234
23,11,44,0,236
24,11,46,254,237
25,11,36,254,231
26,11,39,254,236
27,11,35,1,238
28,11,37,0,238
29,11,34,0,241
30,11,37,254,237
31,11,37,255,239
32,11,34,254,238
33,11,29,255,237
34,11,32,254,236
35,11,31,255,238
36,11,29,255,240
37,11,33,255,241
38,11,33,255,237
39,11,35,255,243
40,11,27,1,236
41,11,34,255,238
42,11,32,1,236
43,11,33,1,239
44,11,33,255,238
45,11,31,1,232
46,11,27,255,237
47,11,28,0,236
48,11,33,253,236
49,11,32,255,236
50,11,32,1,240
51,11,30,3,240
52,11,34,3,241
53,11,38,4,240
54,11,34,3,242
55,11,32,4,239
56,11,33,4,240
57,11,30,3,241
58,11,27,4,246
59,11,32,5,242
60,11,33,1,248
61,11,29,5,245
62,11,29,2,239
63,11,31,3,241
64,11,30,3,238
65,11,30,5,242
66,11,25,3,244
67,11,28,4,245
68,11,30,3,243
69,11,29,3,246
70,11,26,6,246
71,11,27,3,245
72,11,25,3,245
73,11,26,3,247
74,11,22,3,247
75,11,20,6,242
76,11,28,5,244
