X,Y,R,G,B
54,7,25,252,231
55,7,22,253,233
56,7,25,252,234
57,7,20,253,232
58,7,21,254,233
59,7,23,251,235
60,7,21,254,232
61,7,18,254,232
62,7,21,253,234
63,7,16,252,232
64,7,23,254,234
65,7,20,253,233
66,7,21,251,236
67,7,17,254,231
68,7,22,254,232
69,7,17,255,231
70,7,15,254,230
71,7,12,0,230
72,7,9,255,233
73,7,11,1,232
74,7,12,1,230
75,7,16,0,235
76,7,8,2,230
77,7,14,2,231
78,7,11,3,230
79,7,9,2,231
80,7,10,1,236
81,7,11,5,228
82,7,12,2,232
83,7,8,3,230
84,7,10,2,232
85,7,3,5,227
86,7,4,2,234
87,7,5,4,228
88,7,3,4,229
89,7,8,6,231
90,7,8,6,232
91,7,8,5,232
92,7,3,6,228
93,7,9,4,235
94,7,7,6,234
95,7,4,7,232
96,7,7,5,229
97,7,7,5,232
98,7,2,6,229
99,7,2,5,233
100,7,3,6,234
101,7,0,8,231
102,7,4,3,234
103,7,1,3,235
104,7,7,1,237
105,7,2,5,234
106,7,255,3,235
107,7,255,5,232
108,7,2,4,234
109,7,1,2,237
110,7,4,2,238
111,7,0,1,237
112,7,252,1,237
113,7,249,2,234
114,7,252,0,237
115,7,252,1,239
116,7,0,0,244
117,7,252,0,242
118,7,249,2,241
119,7,246,2,243
0,8,55,10,221
1,8,50,10,219
2,8,50,10,216
3,8,51,9,219
4,8,48,7,223
5,8,49,8,221
6,8,52,8,222
7,8,52,7,222
8,8,47,7,222
9,8,48,5,219
10,8,48,4,220
11,8,46,4,219
12,8,47,4,219
13,8,45,3,218
14,8,46,2,217
15,8,45,1,222
16,8,46,255,216
17,8,41,1,217
18,8,42,254,221
19,8,38,254,221
20,8,32,255,222
21,8,38,254,222
22,8,37,252,224
23,8,39,253,226
24,8,40,254,225
25,8,38,254,229
26,8,31,253,225
27,8,35,252,224
28,8,30,252,230
29,8,36,253,228
30,8,34,254,229
31,8,37,251,230
32,8,34,251,227
33,8,30,251,225
34,8,30,250,225
35,8,28,250,228
36,8,31,251,228
37,8,28,253,229
38,8,33,253,230
39,8,33,251,232
40,8,29,253,230
41,8,25,251,229
42,8,28,249,230
43,8,22,251,227
44,8,24,248,228
45,8,28,248,227
46,8,25,247,227
47,8,23,249,227
48,8,23,246,228
49,8,21,249,229
50,8,24,249,230
51,8,26,248,231
52,8,22,251,231
53,8,23,252,231
54,8,26,252,232
55,8,24,253,231
56,8,26,250,233
57,8,21,253,235
58,8,24,252,237
59,8,23,253,235
60,8,21,254,232
61,8,16,254,232
62,8,19,250,235
63,8,18,254,234
64,8,18,250,235
65,8,20,253,237
66,8,20,254,234
67,8,12,1,231
68,8,21,252,232
69,8,14,253,233
70,8,15,255,233
71,8,11,254,230
72,8,11,255,233
73,8,9,2,231
74,8,13,3,231
75,8,16,0,234
76,8,9,2,232
77,8,10,2,232
78,8,7,3,229
79,8,12,2,230
80,8,7,2,231
81,8,13,2,231
82,8,11,0,232
83,8,7,3,231
84,8,8,3,232
85,8,5,3,229
86,8,2,2,234
87,8,5,4,232
88,8,6,5,227
89,8,5,6,230
90,8,8,3,229
91,8,4,5,232
92,8,5,7,231
93,8,6,4,232
94,8,9,5,234
95,8,7,8,232
96,8,9,5,234
97,8,5,6,234
98,8,3,5,234
99,8,4,4,236
100,8,1,5,231
101,8,3,4,232
102,8,5,4,238
103,8,4,5,238
104,8,2,3,240
105,8,1,2,236
106,8,255,3,234
107,8,0,3,235
108,8,255,5,233
109,8,2,2,238
110,8,2,2,240
111,8,2,3,240
112,8,255,3,234
113,8,252,3,237
114,8,250,2,238
115,8,252,1,240
116,8,250,1,241
117,8,251,1,244
118,8,249,3,243
119,8,246,2,242
0,9,49,10,221
1,9,52,9,221
2,9,52,8,220
3,9,51,7,222
4,9,46,8,219
5,9,48,8,221
6,9,50,6,222
7,9,52,8,223
8,9,50,6,221
9,9,49,7,219
10,9,48,5,224
11,9,47,7,224
12,9,47,4,220
13,9,44,4,220
14,9,45,4,221
15,9,46,3,221
16,9,49,0,219
17,9,40,2,219
18,9,46,253,221
19,9,40,254,221
20,9,37,254,222
21,9,39,254,223
22,9,42,253,223
23,9,38,255,224
24,9,41,255,223
25,9,38,250,228
26,9,37,255,229
27,9,39,252,224
28,9,32,252,227
29,9,34,251,228
30,9,33,253,230
31,9,33,252,231
32,9,35,251,228
33,9,31,251,227
34,9,33,248,228
35,9,32,250,230
36,9,29,250,229
37,9,28,253,232
38,9,32,252,228
39,9,30,252,231
40,9,30,250,228
41,9,30,250,230
42,9,24,249,227
43,9,28,248,231
44,9,28,248,228
45,9,28,247,227
46,9,28,243,231
47,9,23,247,230
48,9,25,249,230
49,9,24,249,228
50,9,24,249,230
51,9,29,250,232
52,9,25,252,233
53,9,30,252,233
54,9,28,249,233
55,9,23,250,233
56,9,25,252,234
57,9,22,251,235
58,9,23,252,237
59,9,23,251,238
60,9,22,253,235
61,9,20,253,235
62,9,18,250,235
63,9,18,253,235
64,9,17,254,235
65,9,18,251,238
66,9,20,253,237
67,9,12,0,230
68,9,24,0,236
69,9,11,0,231
70,9,16,252,234
71,9,14,255,232
72,9,13,1,233
73,9,10,2,232
74,9,12,0,234
75,9,14,255,233
76,9,14,255,233
77,9,7,0,232
78,9,11,1,231
79,9,15,0,231
80,9,12,3,233
81,9,9,0,230
82,9,8,0,232
83,9,8,2,230
84,9,8,2,231
85,9,9,1,231
86,9,5,3,228
87,9,4,4,230
88,9,6,5,232
89,9,4,5,230
90,9,6,3,230
91,9,4,6,232
92,9,4,6,234
93,9,3,3,233
94,9,6,4,236
95,9,9,5,235
96,9,6,3,235
97,9,4,5,233
98,9,3,3,237
99,9,3,2,234
100,9,3,7,231
101,9,2,4,234
102,9,4,2,237
103,9,3,3,236
104,9,3,4,239
105,9,3,3,235
106,9,255,5,235
107,9,1,3,237
108,9,1,3,234
109,9,1,5,235
110,9,255,3,238
111,9,0,3,239
112,9,1,2,233
113,9,250,3,238
114,9,253,3,240
115,9,252,1,241
116,9,248,1,241
117,9,248,0,245
118,9,253,1,243
119,9,246,3,240
0,10,49,9,221
1,10,53,8,222
2,10,51,8,218
3,10,51,10,219
4,10,50,9,221
5,10,48,8,219
6,10,51,9,223
7,10,49,8,222
8,10,47,8,218
9,10,46,8,220
10,10,45,8,222
11,10,48,4,223
12,10,49,7,222
13,10,46,5,220
14,10,43,2,220
15,10,50,4,219
16,10,47,5,219
17,10,42,1,222
18,10,43,1,221
19,10,43,255,223
20,10,43,0,222
21,10,41,253,225
22,10,43,253,227
23,10,40,254,224
24,10,45,255,224
25,10,40,254,228
26,10,36,253,225
27,10,37,254,228
28,10,33,255,227
29,10,34,253,229
30,10,33,252,229
31,10,34,252,229
32,10,33,250,230
33,10,32,249,227
34,10,30,249,228
35,10,30,249,225
36,10,28,249,230
37,10,31,250,234
38,10,31,250,231
39,10,29,252,231
40,10,29,249,229
41,10,28,247,229
42,10,27,251,224
43,10,29,246,231
44,10,26,244,230
45,10,28,247,228
46,10,27,248,229
47,10,27,248,230
48,10,26,247,230
49,10,27,246,231
50,10,29,249,234
51,10,30,250,233
52,10,27,250,233
53,10,30,251,235
54,10,28,249,233
55,10,23,249,235
56,10,22,250,230
57,10,25,252,232
58,10,23,253,234
59,10,22,252,237
60,10,25,252,237
61,10,17,255,234
62,10,16,253,233
63,10,15,252,231
64,10,20,251,233
65,10,19,254,234
66,10,16,0,236
67,10,15,255,235
68,10,19,253,236
69,10,12,254,235
70,10,12,0,229
71,10,17,254,233
72,10,11,253,234
73,10,13,0,237
74,10,11,252,235
75,10,13,255,236
76,10,10,1,231
77,10,10,0,235
78,10,13,1,231
79,10,9,0,234
80,10,11,0,232
81,10,11,1,227
82,10,9,1,232
83,10,10,0,232
84,10,8,2,229
85,10,9,1,231
86,10,4,4,230
87,10,7,4,231
88,10,5,4,234
89,10,4,4,233
90,10,8,1,235
91,10,2,2,235
92,10,3,4,233
93,10,1,6,233
94,10,3,5,235
95,10,7,5,238
96,10,2,6,229
97,10,1,3,231
98,10,2,4,233
99,10,2,4,236
100,10,3,4,234
101,10,4,3,236
102,10,3,5,236
103,10,5,5,233
104,10,2,2,234
105,10,0,3,234
106,10,252,2,235
107,10,3,2,237
108,10,0,3,236
109,10,0,5,235
110,10,0,3,238
111,10,252,1,236
112,10,253,4,236
113,10,255,2,241
114,10,254,1,239
115,10,252,1,240
116,10,250,3,239
117,10,250,3,240
118,10,249,2,240
119,10,244,3,239
0,11,52,10,222
1,11,50,9,221
2,11,50,12,219
3,11,51,11,221
4,11,52,8,223
5,11,49,8,221
6,11,47,10,219
7,11,49,5,223
8,11,47,8,221
9,11,48,7,222
10,11,44,9,221
11,11,47,6,223
12,11,48,6,224
13,11,47,7,222
14,11,49,6,220
15,11,50,4,224
16,11,47,4,224
17,11,46,4,221
18,11,40,3,223
19,11,45,0,222
20,11,45,0,222
21,11,45,255,224
22,11,40,255,227
23,11,43,1,224
24,11,50,253,225
25,11,43,253,228
26,11,39,254,226
27,11,35,255,227
28,11,38,254,229
29,11,36,255,229
30,11,41,252,227
31,11,32,253,229
32,11,33,251,231
33,11,30,250,229
34,11,32,248,229
35,11,25,250,228
36,11,27,249,233
37,11,32,249,232
38,11,31,251,231
39,11,32,249,233
40,11,28,249,231
41,11,26,247,229
42,11,24,248,227
43,11,31,246,235
44,11,29,245,230
45,11,27,247,230
46,11,27,246,231
47,11,26,248,230
48,11,27,245,232
49,11,27,248,231
50,11,30,250,237
51,11,29,251,236
52,11,28,251,235
53,11,29,252,234
54,11,24,251,234
55,11,24,250,233
56,11,25,251,233
57,11,24,251,233
58,11,22,251,237
59,11,24,252,237
60,11,19,250,240
61,11,20,253,237
62,11,20,250,234
63,11,17,252,231
64,11,22,253,234
65,11,21,255,233
66,11,18,252,235
67,11,16,254,236
68,11,18,253,234
69,11,14,252,237
70,11,14,1,236
71,11,18,254,235
72,11,14,255,236
73,11,15,255,236
74,11,11,255,234
75,11,10,1,235
76,11,12,255,234
